action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,5146295,[],CHEMBL1664948,Competitive inhibition of Acetyltransferase activity of Escherichia coli BL21(DE3) GlmU in presence of AcCoA,B,,,BAO_0000179,BAO_0000357,single protein format,O=S(=O)(Nc1ccc(S(=O)(=O)c2ccc(-c3ccc(S(=O)(=O)c4ccc(NS(=O)(=O)c5ccc(Cl)cc5)c(Cl)c4)cc3)cc2)cc1Cl)c1ccc(Cl)cc1,,,CHEMBL1649466,Antimicrob Agents Chemother,2009,,CHEMBL1652296,,CHEMBL1652296,,0,http://www.openphacts.org/units/Nanomolar,1326482,=,1,0,=,,Kic,nM,,404,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,Kic,nM,UO_0000065,,404
,,5146296,[],CHEMBL1664948,Competitive inhibition of Acetyltransferase activity of Escherichia coli BL21(DE3) GlmU in presence of AcCoA,B,,,BAO_0000179,BAO_0000357,single protein format,O=C(CSc1nnc(SCC(=O)NCCSCc2ccco2)s1)NCCSCc1ccco1,,,CHEMBL1649466,Antimicrob Agents Chemother,2009,,CHEMBL1652297,,CHEMBL1652297,,0,http://www.openphacts.org/units/Nanomolar,1326483,=,1,0,=,,Kic,nM,,22.8,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,Kic,nM,UO_0000065,,22.8
,,5146297,[],CHEMBL1664950,Uncompetitive inhibition of Acetyltransferase activity of Escherichia coli BL21(DE3) GlmU in presence of AcCoA,B,,,BAO_0000179,BAO_0000357,single protein format,O=C(CSc1nnc(SCC(=O)NCCSCc2ccco2)s1)NCCSCc1ccco1,,,CHEMBL1649466,Antimicrob Agents Chemother,2009,,CHEMBL1652297,,CHEMBL1652297,,0,http://www.openphacts.org/units/Nanomolar,1326483,=,1,0,=,,Kiuc,nM,,100.9,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,Kiuc,nM,UO_0000065,,100.9
,,8032317,[],CHEMBL1953925,Inhibition of Streptococcus pneumoniae acetyltransferase activity of GlmU using acetyl-CoA and glucosamine-1-phosphate after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CC2C)cc1NC(C)=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1949578,Bioorg Med Chem Lett,2012,,CHEMBL1951072,,CHEMBL1951072,,0,http://www.openphacts.org/units/Nanomolar,1578513,>,1,1,>,,IC50,nM,,200000,CHEMBL1949487,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Bifunctional protein GlmU,170187,,,IC50,uM,UO_0000065,,200
,,8032318,[],CHEMBL1953925,Inhibition of Streptococcus pneumoniae acetyltransferase activity of GlmU using acetyl-CoA and glucosamine-1-phosphate after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(C)=O,,,CHEMBL1949578,Bioorg Med Chem Lett,2012,"{'bei': '10.53', 'le': '0.21', 'lle': '1.07', 'sei': '5.01'}",CHEMBL1951073,,CHEMBL1951073,4.26,0,http://www.openphacts.org/units/Nanomolar,1578514,=,1,1,=,,IC50,nM,,55000,CHEMBL1949487,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Bifunctional protein GlmU,170187,,,IC50,uM,UO_0000065,,55
,,8032319,[],CHEMBL1953925,Inhibition of Streptococcus pneumoniae acetyltransferase activity of GlmU using acetyl-CoA and glucosamine-1-phosphate after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=S)NCC(=O)O,,,CHEMBL1949578,Bioorg Med Chem Lett,2012,"{'bei': '9.43', 'le': '0.19', 'lle': '1.92', 'sei': '3.86'}",CHEMBL1951074,,CHEMBL1951074,4.52,0,http://www.openphacts.org/units/Nanomolar,1578515,=,1,1,=,,IC50,nM,,30000,CHEMBL1949487,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Bifunctional protein GlmU,170187,,,IC50,uM,UO_0000065,,30
,,8032320,[],CHEMBL1953925,Inhibition of Streptococcus pneumoniae acetyltransferase activity of GlmU using acetyl-CoA and glucosamine-1-phosphate after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)NCC(=O)O,,,CHEMBL1949578,Bioorg Med Chem Lett,2012,"{'bei': '10.14', 'le': '0.20', 'lle': '2.26', 'sei': '3.50'}",CHEMBL1951075,,CHEMBL1951075,4.7,0,http://www.openphacts.org/units/Nanomolar,1578516,=,1,1,=,,IC50,nM,,20000,CHEMBL1949487,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Bifunctional protein GlmU,170187,,,IC50,uM,UO_0000065,,20
,,8032321,[],CHEMBL1953925,Inhibition of Streptococcus pneumoniae acetyltransferase activity of GlmU using acetyl-CoA and glucosamine-1-phosphate after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)COC(C)=O,,,CHEMBL1949578,Bioorg Med Chem Lett,2012,"{'bei': '8.75', 'le': '0.17', 'lle': '1.31', 'sei': '3.64'}",CHEMBL1951076,,CHEMBL1951076,4.05,0,http://www.openphacts.org/units/Nanomolar,1578517,=,1,1,=,,IC50,nM,,90000,CHEMBL1949487,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Bifunctional protein GlmU,170187,,,IC50,uM,UO_0000065,,90
,,8032322,[],CHEMBL1953925,Inhibition of Streptococcus pneumoniae acetyltransferase activity of GlmU using acetyl-CoA and glucosamine-1-phosphate after 30 mins by Ellman's method,B,,,BAO_0000201,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)COCC(=O)O,,,CHEMBL1949578,Bioorg Med Chem Lett,2012,,CHEMBL1951077,,CHEMBL1951077,,0,http://qudt.org/vocab/unit#Percent,1578518,=,1,1,=,,Inhibition,%,,28,CHEMBL1949487,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Bifunctional protein GlmU,170187,,,INH,%,UO_0000187,,28
,,8032323,[],CHEMBL1953925,Inhibition of Streptococcus pneumoniae acetyltransferase activity of GlmU using acetyl-CoA and glucosamine-1-phosphate after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)/C=C/C(=O)O,,,CHEMBL1949578,Bioorg Med Chem Lett,2012,"{'bei': '10.86', 'le': '0.21', 'lle': '2.19', 'sei': '4.09'}",CHEMBL1951078,,CHEMBL1951078,5,0,http://www.openphacts.org/units/Nanomolar,1578519,=,1,1,=,,IC50,nM,,10000,CHEMBL1949487,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Bifunctional protein GlmU,170187,,,IC50,uM,UO_0000065,,10
,,8032324,[],CHEMBL1953925,Inhibition of Streptococcus pneumoniae acetyltransferase activity of GlmU using acetyl-CoA and glucosamine-1-phosphate after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)CCC(=O)O,,,CHEMBL1949578,Bioorg Med Chem Lett,2012,"{'bei': '10.16', 'le': '0.20', 'lle': '1.66', 'sei': '3.84'}",CHEMBL1951079,,CHEMBL1951079,4.7,0,http://www.openphacts.org/units/Nanomolar,1578520,=,1,1,=,,IC50,nM,,20000,CHEMBL1949487,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Bifunctional protein GlmU,170187,,,IC50,uM,UO_0000065,,20
,,8032325,[],CHEMBL1953925,Inhibition of Streptococcus pneumoniae acetyltransferase activity of GlmU using acetyl-CoA and glucosamine-1-phosphate after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)CSCC(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1949578,Bioorg Med Chem Lett,2012,,CHEMBL1951080,,CHEMBL1951080,,0,http://www.openphacts.org/units/Nanomolar,1578521,>,1,1,>,,IC50,nM,,200000,CHEMBL1949487,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Bifunctional protein GlmU,170187,,,IC50,uM,UO_0000065,,200
,,8032326,[],CHEMBL1953925,Inhibition of Streptococcus pneumoniae acetyltransferase activity of GlmU using acetyl-CoA and glucosamine-1-phosphate after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)CSc1ccncc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1949578,Bioorg Med Chem Lett,2012,,CHEMBL1951081,,CHEMBL1951081,,0,http://www.openphacts.org/units/Nanomolar,1578522,>,1,1,>,,IC50,nM,,200000,CHEMBL1949487,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Bifunctional protein GlmU,170187,,,IC50,uM,UO_0000065,,200
,,8032327,[],CHEMBL1953925,Inhibition of Streptococcus pneumoniae acetyltransferase activity of GlmU using acetyl-CoA and glucosamine-1-phosphate after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)COc1ccc(C(C)=O)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1949578,Bioorg Med Chem Lett,2012,,CHEMBL1951160,,CHEMBL1951160,,0,http://www.openphacts.org/units/Nanomolar,1578623,>,1,1,>,,IC50,nM,,200000,CHEMBL1949487,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Bifunctional protein GlmU,170187,,,IC50,uM,UO_0000065,,200
,,8032328,[],CHEMBL1953925,Inhibition of Streptococcus pneumoniae acetyltransferase activity of GlmU using acetyl-CoA and glucosamine-1-phosphate after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NS(C)(=O)=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1949578,Bioorg Med Chem Lett,2012,,CHEMBL1951161,,CHEMBL1951161,,0,http://www.openphacts.org/units/Nanomolar,1578624,>,1,1,>,,IC50,nM,,200000,CHEMBL1949487,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Bifunctional protein GlmU,170187,,,IC50,uM,UO_0000065,,200
,,8032329,[],CHEMBL1953925,Inhibition of Streptococcus pneumoniae acetyltransferase activity of GlmU using acetyl-CoA and glucosamine-1-phosphate after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)c1ccccc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1949578,Bioorg Med Chem Lett,2012,,CHEMBL1951162,,CHEMBL1951162,,0,http://www.openphacts.org/units/Nanomolar,1578625,>,1,1,>,,IC50,nM,,200000,CHEMBL1949487,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Bifunctional protein GlmU,170187,,,IC50,uM,UO_0000065,,200
,,8032330,[],CHEMBL1953925,Inhibition of Streptococcus pneumoniae acetyltransferase activity of GlmU using acetyl-CoA and glucosamine-1-phosphate after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)Nc2ccccc2)cc1NC(C)=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1949578,Bioorg Med Chem Lett,2012,,CHEMBL1951163,,CHEMBL1951163,,0,http://www.openphacts.org/units/Nanomolar,1578626,>,1,1,>,,IC50,nM,,200000,CHEMBL1949487,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Bifunctional protein GlmU,170187,,,IC50,uM,UO_0000065,,200
,,8032331,[],CHEMBL1953925,Inhibition of Streptococcus pneumoniae acetyltransferase activity of GlmU using acetyl-CoA and glucosamine-1-phosphate after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N(C)c2ccccc2)cc1NC(C)=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1949578,Bioorg Med Chem Lett,2012,,CHEMBL1951164,,CHEMBL1951164,,0,http://www.openphacts.org/units/Nanomolar,1578627,>,1,1,>,,IC50,nM,,200000,CHEMBL1949487,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Bifunctional protein GlmU,170187,,,IC50,uM,UO_0000065,,200
,,8032332,[],CHEMBL1953925,Inhibition of Streptococcus pneumoniae acetyltransferase activity of GlmU using acetyl-CoA and glucosamine-1-phosphate after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N(c2ccccc2)C(C)C)cc1NC(C)=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1949578,Bioorg Med Chem Lett,2012,,CHEMBL1951165,,CHEMBL1951165,,0,http://www.openphacts.org/units/Nanomolar,1578628,>,1,1,>,,IC50,nM,,200000,CHEMBL1949487,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Bifunctional protein GlmU,170187,,,IC50,uM,UO_0000065,,200
,,8032333,[],CHEMBL1953925,Inhibition of Streptococcus pneumoniae acetyltransferase activity of GlmU using acetyl-CoA and glucosamine-1-phosphate after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(c1ccccc1C)S(=O)(=O)c1cc(NC(C)=O)c(OC)cc1OC,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1949578,Bioorg Med Chem Lett,2012,,CHEMBL1951166,,CHEMBL1951166,,0,http://www.openphacts.org/units/Nanomolar,1578629,>,1,1,>,,IC50,nM,,200000,CHEMBL1949487,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Bifunctional protein GlmU,170187,,,IC50,uM,UO_0000065,,200
,,8032334,[],CHEMBL1953925,Inhibition of Streptococcus pneumoniae acetyltransferase activity of GlmU using acetyl-CoA and glucosamine-1-phosphate after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N2CCCCC2C)cc1NC(C)=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1949578,Bioorg Med Chem Lett,2012,,CHEMBL1951167,,CHEMBL1951167,,0,http://www.openphacts.org/units/Nanomolar,1578630,>,1,1,>,,IC50,nM,,200000,CHEMBL1949487,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Bifunctional protein GlmU,170187,,,IC50,uM,UO_0000065,,200
,,8032335,[],CHEMBL1953925,Inhibition of Streptococcus pneumoniae acetyltransferase activity of GlmU using acetyl-CoA and glucosamine-1-phosphate after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N2CCCC2C)cc1NC(C)=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1949578,Bioorg Med Chem Lett,2012,,CHEMBL1951168,,CHEMBL1951168,,0,http://www.openphacts.org/units/Nanomolar,1578631,>,1,1,>,,IC50,nM,,200000,CHEMBL1949487,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Bifunctional protein GlmU,170187,,,IC50,uM,UO_0000065,,200
,,8032336,[],CHEMBL1953925,Inhibition of Streptococcus pneumoniae acetyltransferase activity of GlmU using acetyl-CoA and glucosamine-1-phosphate after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N2CCCCC2)cc1NC(C)=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1949578,Bioorg Med Chem Lett,2012,,CHEMBL1951169,,CHEMBL1951169,,0,http://www.openphacts.org/units/Nanomolar,1578632,>,1,1,>,,IC50,nM,,200000,CHEMBL1949487,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Bifunctional protein GlmU,170187,,,IC50,uM,UO_0000065,,200
,,8032337,[],CHEMBL1953925,Inhibition of Streptococcus pneumoniae acetyltransferase activity of GlmU using acetyl-CoA and glucosamine-1-phosphate after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N(C)C)cc1NC(C)=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1949578,Bioorg Med Chem Lett,2012,,CHEMBL1951170,,CHEMBL1951170,,0,http://www.openphacts.org/units/Nanomolar,1578633,>,1,1,>,,IC50,nM,,200000,CHEMBL1949487,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Bifunctional protein GlmU,170187,,,IC50,uM,UO_0000065,,200
,,8032338,[],CHEMBL1953925,Inhibition of Streptococcus pneumoniae acetyltransferase activity of GlmU using acetyl-CoA and glucosamine-1-phosphate after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)Nc2ccc(F)cc2)cc1NC(C)=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1949578,Bioorg Med Chem Lett,2012,,CHEMBL1951171,,CHEMBL1951171,,0,http://www.openphacts.org/units/Nanomolar,1578634,>,1,1,>,,IC50,nM,,200000,CHEMBL1949487,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Bifunctional protein GlmU,170187,,,IC50,uM,UO_0000065,,200
,,8032339,[],CHEMBL1953925,Inhibition of Streptococcus pneumoniae acetyltransferase activity of GlmU using acetyl-CoA and glucosamine-1-phosphate after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)Nc2cccc(F)c2)cc1NC(C)=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1949578,Bioorg Med Chem Lett,2012,,CHEMBL1951172,,CHEMBL1951172,,0,http://www.openphacts.org/units/Nanomolar,1578635,>,1,1,>,,IC50,nM,,200000,CHEMBL1949487,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Bifunctional protein GlmU,170187,,,IC50,uM,UO_0000065,,200
,,8032340,[],CHEMBL1953925,Inhibition of Streptococcus pneumoniae acetyltransferase activity of GlmU using acetyl-CoA and glucosamine-1-phosphate after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)Nc2ccccc2F)cc1NC(C)=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1949578,Bioorg Med Chem Lett,2012,,CHEMBL1951173,,CHEMBL1951173,,0,http://www.openphacts.org/units/Nanomolar,1578636,>,1,1,>,,IC50,nM,,200000,CHEMBL1949487,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Bifunctional protein GlmU,170187,,,IC50,uM,UO_0000065,,200
,,8032341,[],CHEMBL1953925,Inhibition of Streptococcus pneumoniae acetyltransferase activity of GlmU using acetyl-CoA and glucosamine-1-phosphate after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)Nc2cccc(C)c2)cc1NC(C)=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1949578,Bioorg Med Chem Lett,2012,,CHEMBL1951174,,CHEMBL1951174,,0,http://www.openphacts.org/units/Nanomolar,1578637,>,1,1,>,,IC50,nM,,200000,CHEMBL1949487,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Bifunctional protein GlmU,170187,,,IC50,uM,UO_0000065,,200
,,8032342,[],CHEMBL1953925,Inhibition of Streptococcus pneumoniae acetyltransferase activity of GlmU using acetyl-CoA and glucosamine-1-phosphate after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)Nc2ccc(C)cc2)cc1NC(C)=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1949578,Bioorg Med Chem Lett,2012,,CHEMBL1951175,,CHEMBL1951175,,0,http://www.openphacts.org/units/Nanomolar,1578638,>,1,1,>,,IC50,nM,,200000,CHEMBL1949487,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Bifunctional protein GlmU,170187,,,IC50,uM,UO_0000065,,200
,,8032343,[],CHEMBL1953925,Inhibition of Streptococcus pneumoniae acetyltransferase activity of GlmU using acetyl-CoA and glucosamine-1-phosphate after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccccc1CNS(=O)(=O)c1cc(NC(C)=O)c(OC)cc1OC,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1949578,Bioorg Med Chem Lett,2012,,CHEMBL1951176,,CHEMBL1951176,,0,http://www.openphacts.org/units/Nanomolar,1578639,>,1,1,>,,IC50,nM,,200000,CHEMBL1949487,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Bifunctional protein GlmU,170187,,,IC50,uM,UO_0000065,,200
,,8032344,[],CHEMBL1953925,Inhibition of Streptococcus pneumoniae acetyltransferase activity of GlmU using acetyl-CoA and glucosamine-1-phosphate after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)NCc2ccc3c(c2)OCO3)cc1NC(C)=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1949578,Bioorg Med Chem Lett,2012,,CHEMBL1951177,,CHEMBL1951177,,0,http://www.openphacts.org/units/Nanomolar,1578640,>,1,1,>,,IC50,nM,,200000,CHEMBL1949487,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Bifunctional protein GlmU,170187,,,IC50,uM,UO_0000065,,200
,,8032345,[],CHEMBL1953925,Inhibition of Streptococcus pneumoniae acetyltransferase activity of GlmU using acetyl-CoA and glucosamine-1-phosphate after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)NCc2ccccc2Br)cc1NC(C)=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1949578,Bioorg Med Chem Lett,2012,,CHEMBL1951178,,CHEMBL1951178,,0,http://www.openphacts.org/units/Nanomolar,1578641,>,1,1,>,,IC50,nM,,200000,CHEMBL1949487,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Bifunctional protein GlmU,170187,,,IC50,uM,UO_0000065,,200
,,8032346,[],CHEMBL1953925,Inhibition of Streptococcus pneumoniae acetyltransferase activity of GlmU using acetyl-CoA and glucosamine-1-phosphate after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)c1ccccc1CNS(=O)(=O)c1cc(NC(C)=O)c(OC)cc1OC,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1949578,Bioorg Med Chem Lett,2012,,CHEMBL1951179,,CHEMBL1951179,,0,http://www.openphacts.org/units/Nanomolar,1578642,>,1,1,>,,IC50,nM,,200000,CHEMBL1949487,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Bifunctional protein GlmU,170187,,,IC50,uM,UO_0000065,,200
,,8032347,[],CHEMBL1953925,Inhibition of Streptococcus pneumoniae acetyltransferase activity of GlmU using acetyl-CoA and glucosamine-1-phosphate after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)NCc2ccccc2N2CCCCC2)cc1NC(C)=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1949578,Bioorg Med Chem Lett,2012,,CHEMBL1951180,,CHEMBL1951180,,0,http://www.openphacts.org/units/Nanomolar,1578643,=,1,1,=,,IC50,nM,,110000,CHEMBL1949487,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Bifunctional protein GlmU,170187,,,IC50,uM,UO_0000065,,110
,,8032348,[],CHEMBL1953925,Inhibition of Streptococcus pneumoniae acetyltransferase activity of GlmU using acetyl-CoA and glucosamine-1-phosphate after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)NCc2ccccc2N2CCC(CO)CC2)cc1NC(C)=O,,,CHEMBL1949578,Bioorg Med Chem Lett,2012,"{'bei': '8.70', 'le': '0.17', 'lle': '1.80', 'sei': '3.55'}",CHEMBL1951181,,CHEMBL1951181,4.16,0,http://www.openphacts.org/units/Nanomolar,1578644,=,1,1,=,,IC50,nM,,70000,CHEMBL1949487,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Bifunctional protein GlmU,170187,,,IC50,uM,UO_0000065,,70
